customer_id,gender,senior_citizen,partner,dependents,count,country,state,city,zip_code,lat_long,latitude,longitude,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,contract,tenure_months,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason
5456-PPDP,Male,Yes,No,No,1,United States,California,Swansonland,05189,"22.7411425, 155.272427",3.6570785,-107.329905,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,No,Mailed check,Two year,43,74.89,3220.27,No,0,87,7812,
8739-GXWC,Female,No,No,No,1,United States,California,Lake Katie,82093,"-83.7832995, 96.843579",43.9093035,153.302251,No,No,DSL,No internet service,No,No,Yes,No,Yes,No,Credit card,Two year,15,106.25,1593.75,No,0,90,6636,
9322-AISQ,Female,Yes,No,Yes,1,United States,California,New Andrewborough,40071,"74.7716205, -58.992601",-69.075783,-100.199064,No,Yes,No,No,No internet service,No internet service,No,No,Yes,No,Electronic check,Two year,0,114.09,0.0,Yes,1,85,3845,Moved
3407-AJID,Male,Yes,Yes,Yes,1,United States,California,Paigeberg,64589,"-79.761322, 96.871320",-3.618552,166.981307,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,No,Electronic check,One year,60,75.06,4503.6,No,0,45,3790,
3053-JDGL,Female,No,Yes,Yes,1,United States,California,Port Gabriellestad,68620,"27.707535, 120.920313",-36.647917,-178.127962,No,No phone service,No,No,No internet service,Yes,Yes,No internet service,No,No,Mailed check,One year,9,44.41,399.69,No,0,28,3468,
1893-DARM,Male,No,No,Yes,1,United States,California,Mathewston,92734,"-0.5688575, -82.267327",-76.53448,48.787424,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No internet service,Yes,Credit card,Two year,63,95.91,6042.33,No,0,79,2408,
8861-MOGA,Male,No,No,Yes,1,United States,California,Lisashire,80102,"60.952325, 89.085029",29.420207,157.755048,No,No,No,No,No,No internet service,Yes,No,No,No,Credit card,Two year,69,114.9,7928.1,Yes,1,41,4605,Moved
4108-UBSI,Male,No,No,Yes,1,United States,California,Maryborough,46760,"-13.750192, 175.385471",-78.0960215,-6.456249,No,No phone service,No,Yes,No internet service,No,Yes,No,Yes,No,Mailed check,Two year,32,106.56,3409.92,Yes,1,30,6059,Price too high
6687-FBYT,Female,No,No,No,1,United States,California,Lake Barbara,68464,"10.8018685, 50.480854",2.383563,-99.273333,Yes,No,No,Yes,No internet service,No,Yes,No,No,No,Credit card,Two year,27,50.08,1352.16,No,0,35,7300,
9858-RYXN,Female,No,Yes,No,1,United States,California,South Carol,51939,"-27.9408505, 91.963957",48.4650965,-114.761691,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,No,Mailed check,Two year,46,74.45,3424.7,Yes,1,54,5867,Competitor made better offer
5020-IFSJ,Male,No,No,No,1,United States,California,Jamesmouth,47145,"-0.6127695, -7.099276",-74.201289,-92.179412,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,No,Yes,Electronic check,Month-to-month,46,25.95,1193.7,Yes,1,38,2577,Competitor made better offer
0255-KJFX,Male,Yes,No,No,1,United States,California,Port Anthony,36774,"71.813215, 64.152394",-33.053481,50.496283,No,No phone service,No,Yes,No,Yes,Yes,Yes,No internet service,Yes,Bank transfer,Month-to-month,16,81.93,1310.88,Yes,1,32,7725,Price too high
2369-ARUR,Female,Yes,No,No,1,United States,California,Rachelville,79291,"-74.3299745, 99.448153",11.7970755,-43.462973,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Yes,Electronic check,One year,9,61.36,552.24,Yes,1,34,5450,Competitor made better offer
5667-HFPA,Female,No,Yes,No,1,United States,California,Martinberg,85016,"44.1807455, 27.235414",-57.74749,143.137778,No,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Electronic check,Two year,66,108.49,7160.34,No,0,73,6698,
5618-YMTN,Male,Yes,No,No,1,United States,California,Lake Julieville,19100,"-36.049035, 27.268135",59.1952765,-52.765926,No,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,No,Credit card,One year,32,65.66,2101.12,Yes,1,34,7651,Moved
3210-MNNS,Female,Yes,No,No,1,United States,California,Travisport,76717,"48.8461435, -12.145043",-0.437232,148.718033,Yes,No,DSL,Yes,No internet service,No,No,No,No internet service,No,Mailed check,Month-to-month,1,57.64,57.64,Yes,1,80,4548,Moved
0614-HYRW,Male,No,Yes,Yes,1,United States,California,East Jennifer,30469,"19.3756575, 144.652956",72.014416,30.77271,Yes,No phone service,No,Yes,Yes,No,No internet service,No internet service,No,No,Bank transfer,Two year,55,85.32,4692.6,No,0,40,7525,
0688-KVZO,Female,Yes,Yes,No,1,United States,California,New Michael,05399,"1.1866415, -75.896385",-0.1567295,-43.944681,No,Yes,No,No,No,No internet service,Yes,No internet service,No,No,Credit card,Two year,18,76.65,1379.7,Yes,1,58,6399,Price too high
6767-TYWO,Male,No,No,No,1,United States,California,South Laurenberg,49498,"-74.733719, 10.324035",-25.873407,-141.300553,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No,Yes,Mailed check,One year,2,43.55,87.1,Yes,1,23,3748,
9066-KDVR,Male,No,No,No,1,United States,California,Cassidyton,55904,"-56.9159735, 115.937595",-25.1391745,-81.293087,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Electronic check,Month-to-month,28,99.47,2785.16,Yes,1,89,2632,Competitor made better offer
0435-OATJ,Female,No,Yes,No,1,United States,California,North Peter,81680,"-4.5080675, 89.836125",-86.6087065,-163.901654,No,Yes,DSL,Yes,No internet service,Yes,No,Yes,No internet service,No,Bank transfer,One year,31,85.97,2665.07,Yes,1,87,4720,Moved
0099-UUSG,Male,No,Yes,Yes,1,United States,California,East Mary,55474,"-30.2869425, 148.191052",16.037926,81.546129,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,Yes,No,Credit card,Month-to-month,45,107.96,4858.2,No,0,33,6132,
2591-QXCK,Male,No,Yes,Yes,1,United States,California,Jessicaville,39495,"53.982091, -144.379893",78.3603685,-86.558313,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Yes,Credit card,One year,48,89.58,4299.84,No,0,75,4714,
3242-LADQ,Male,No,Yes,Yes,1,United States,California,Smithmouth,90983,"-25.683775, 105.715243",80.840617,-97.229717,No,Yes,DSL,No,No,Yes,Yes,No internet service,No,No,Mailed check,One year,67,59.42,3981.14,Yes,1,0,6147,Competitor made better offer
0345-UOWB,Female,Yes,Yes,No,1,United States,California,Ronaldstad,89499,"-64.538495, -26.434635",33.514093,58.233485,Yes,Yes,DSL,No,No,Yes,No internet service,No,No internet service,Yes,Credit card,Two year,53,105.12,5571.36,Yes,1,99,6582,
0835-FBXK,Male,No,No,No,1,United States,California,North Michaelburgh,30111,"-80.599157, 36.513877",-33.8943355,-14.283875,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No,Yes,Mailed check,Month-to-month,59,78.02,4603.18,No,0,49,5376,
4924-GNHA,Female,No,Yes,Yes,1,United States,California,Longchester,06153,"33.687120, 40.461741",-75.31702,-120.654213,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Credit card,Two year,0,93.17,0.0,No,0,13,6071,
7254-YSRT,Male,Yes,No,Yes,1,United States,California,Kellyhaven,16620,"16.639811, -31.518720",85.8579595,107.393787,No,No,No,No,No,No,Yes,No,No internet service,No,Bank transfer,Two year,38,38.93,1479.34,Yes,1,8,3252,Competitor made better offer
6670-OPMS,Male,Yes,Yes,Yes,1,United States,California,West Alexander,31648,"-14.1155395, -128.038002",26.787997,-101.344199,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No internet service,No,Credit card,One year,59,28.36,1673.24,No,0,91,6051,
8764-VTRY,Male,Yes,No,No,1,United States,California,Port Amanda,67092,"-81.4231095, 90.398081",50.7290185,145.436883,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Yes,Credit card,One year,70,100.55,7038.5,Yes,1,46,7821,
1535-RDKX,Male,Yes,Yes,No,1,United States,California,North Michelle,83138,"70.0641045, 1.397735",33.4736905,-122.652803,Yes,Yes,No,Yes,No,No internet service,No,No,Yes,No,Electronic check,One year,15,43.88,658.2,Yes,1,31,4893,
3509-SXSI,Female,No,Yes,No,1,United States,California,Reneechester,57003,"-61.1315625, -92.662693",20.753586,-63.058847,No,No phone service,No,Yes,No,No internet service,No,Yes,Yes,Yes,Electronic check,Two year,53,34.71,1839.63,No,0,30,4647,
8724-SCCZ,Male,No,Yes,No,1,United States,California,Stantonborough,01947,"-47.127247, -31.095220",-40.649719,87.583425,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Yes,Bank transfer,Two year,18,97.92,1762.56,No,0,79,7863,
8172-BUWW,Male,Yes,Yes,No,1,United States,California,Markfurt,92240,"79.027955, -79.208308",23.5379525,16.429774,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Yes,Bank transfer,Month-to-month,57,93.1,5306.7,No,0,59,7117,
3395-YSJP,Female,Yes,No,No,1,United States,California,Port Paulland,35397,"-24.3342245, 33.475008",70.648742,10.605324,No,No,Fiber optic,No,No,No internet service,No,No,Yes,Yes,Credit card,Two year,36,110.9,3992.4,No,0,38,3850,
4165-STTK,Male,No,No,Yes,1,United States,California,Bellside,08062,"12.1339765, -75.635849",-8.0959255,94.066487,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Yes,Bank transfer,Two year,70,92.46,6472.2,No,0,89,5354,
2604-NHAI,Male,No,No,No,1,United States,California,Lake James,23834,"-32.8473935, -112.819361",27.836879,151.784011,No,No,No,Yes,Yes,No internet service,No,No internet service,No,Yes,Credit card,Month-to-month,30,47.98,1439.4,Yes,1,34,4649,
8163-DWAQ,Female,Yes,Yes,Yes,1,United States,California,South Donaldberg,69027,"27.5401115, 101.339472",45.3999415,102.647208,Yes,No,DSL,Yes,No,No,Yes,No,No internet service,Yes,Mailed check,Two year,31,82.35,2552.85,Yes,1,48,2266,Competitor made better offer
3746-NTTK,Female,Yes,Yes,No,1,United States,California,Sullivanmouth,88920,"-48.889654, -109.869766",16.480982,110.890378,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Yes,Electronic check,Two year,59,64.67,3815.53,Yes,1,29,5423,Competitor made better offer
8920-XKGF,Female,No,Yes,Yes,1,United States,California,East Douglas,90586,"55.220103, 164.885147",19.3682895,91.62176,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Yes,Bank transfer,One year,38,83.77,3183.26,No,0,64,7952,
2555-QCJB,Female,Yes,No,No,1,United States,California,Cherylfort,22660,"-47.760189, -37.102292",-47.3424955,-56.090589,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,Yes,Mailed check,Month-to-month,53,92.68,4912.04,No,0,81,6813,
2007-BDIJ,Male,No,No,Yes,1,United States,California,East Austinmouth,86834,"-68.867735, 140.178076",77.72897,134.480389,Yes,No phone service,No,No,Yes,No,Yes,No internet service,No,Yes,Bank transfer,Month-to-month,35,38.9,1361.5,No,0,22,5319,
1360-ZJGT,Male,No,No,No,1,United States,California,Bensonton,06281,"39.5034425, -35.584781",83.6270865,47.310968,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,No,Credit card,Two year,29,111.64,3237.56,No,0,67,2118,
2293-RQBV,Female,No,No,No,1,United States,California,South Robertborough,78772,"-37.637197, 53.179115",62.8261165,67.771203,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,No,Electronic check,One year,52,69.57,3617.64,Yes,1,86,2938,Competitor made better offer
7584-DXUW,Male,Yes,Yes,No,1,United States,California,Jonathanside,43225,"-75.694644, 161.701855",-36.342794,-51.624933,Yes,No phone service,No,Yes,No,No,No,No internet service,Yes,Yes,Credit card,Month-to-month,11,85.91,945.01,No,0,98,7750,
0210-LAKB,Male,Yes,Yes,Yes,1,United States,California,Port Alisha,96725,"3.5158305, -177.315705",-24.532676,38.778785,Yes,No phone service,No,No,No,No internet service,No internet service,No,No internet service,No,Electronic check,One year,28,70.96,1986.88,No,0,56,7284,
4649-XHQT,Male,No,Yes,Yes,1,United States,California,East Denise,31757,"49.5132695, 13.984799",0.206756,-109.560473,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Mailed check,One year,37,72.98,2700.26,No,0,87,5962,
3926-WQOG,Female,Yes,Yes,Yes,1,United States,California,North David,32489,"-60.038839, 82.578615",-13.5275105,117.232209,Yes,Yes,DSL,No,No,No,No,Yes,No,No,Electronic check,Two year,50,83.19,4159.5,No,0,31,3662,
3570-RQXQ,Female,No,No,No,1,United States,California,Guzmanborough,07738,"71.480993, 133.887330",62.3341625,-30.144772,No,Yes,No,No internet service,No,Yes,Yes,No internet service,No internet service,No,Electronic check,Two year,31,44.84,1390.04,Yes,1,68,5119,
0924-QBAN,Male,No,No,Yes,1,United States,California,Madelinefort,06848,"66.516402, -159.242916",-7.5380995,-97.29826,Yes,No,No,No internet service,No,Yes,Yes,No,Yes,No,Credit card,Two year,41,113.57,4656.37,No,0,42,4971,
0053-TTDI,Male,No,Yes,No,1,United States,California,South Veronicabury,56973,"-19.2684755, 48.427302",43.5892055,-107.603582,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,Electronic check,Month-to-month,49,36.87,1806.63,No,0,55,4299,
4637-BOYV,Male,Yes,No,Yes,1,United States,California,Jenniferfurt,64257,"71.6481055, 28.781008",-21.27701,162.861081,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,No,Mailed check,Two year,49,57.28,2806.72,No,0,53,6683,
2139-CLIM,Female,Yes,No,No,1,United States,California,Billyfurt,81633,"69.2434615, 16.034055",-6.19612,93.986488,No,Yes,No,Yes,Yes,No internet service,No,No internet service,Yes,Yes,Mailed check,Two year,33,116.16,3833.28,No,0,64,3648,
5637-AJDL,Male,Yes,Yes,Yes,1,United States,California,Vincentton,33720,"52.465623, -171.846484",76.2920885,-45.827916,Yes,No,DSL,Yes,No,No,No internet service,No,No internet service,Yes,Bank transfer,Month-to-month,32,111.55,3569.6,Yes,1,25,4162,Competitor made better offer
5805-SLLT,Female,No,No,No,1,United States,California,Millerborough,23893,"-60.280819, 155.031513",89.152087,-113.501295,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,No,Bank transfer,Two year,23,116.3,2674.9,No,0,62,3697,
6166-SLPS,Female,No,Yes,No,1,United States,California,Erinborough,75303,"54.703642, 154.201569",-24.84506,127.933252,Yes,No,No,No,No internet service,No,No internet service,Yes,Yes,No,Electronic check,One year,16,55.16,882.56,Yes,1,91,3474,Moved
8093-AXWZ,Male,Yes,Yes,Yes,1,United States,California,Robertside,88485,"84.219460, -3.589881",19.685929,35.115947,No,No phone service,No,No internet service,No,No internet service,No,No,No,No,Bank transfer,One year,72,51.43,3702.96,Yes,1,47,7283,Competitor made better offer
7729-QLDA,Male,Yes,No,No,1,United States,California,New Edwardtown,30071,"52.198945, 135.539131",-45.7616985,110.430863,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Bank transfer,One year,62,104.04,6450.48,Yes,1,49,4809,Price too high
0823-FTQH,Male,Yes,No,No,1,United States,California,Jamestown,50056,"54.410239, -111.531903",83.7795945,-163.840474,No,No,No,No,No internet service,No,Yes,Yes,No internet service,No,Mailed check,One year,37,82.46,3051.02,No,0,13,5109,
8508-DOIP,Female,No,Yes,Yes,1,United States,California,Kirkfurt,75372,"-4.8022965, 48.992509",-85.005819,-177.060585,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Yes,Mailed check,Two year,59,114.36,6747.24,No,0,43,4130,
3435-ZOTG,Male,Yes,Yes,No,1,United States,California,Jacobfort,59446,"49.231124, 29.640078",77.1400375,23.047821,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,Yes,Mailed check,One year,52,112.21,5834.92,Yes,1,79,4136,
9408-FXSK,Male,No,Yes,No,1,United States,California,South Pamela,87612,"-43.0339275, -78.821790",-80.227055,-116.788008,Yes,No,No,No,Yes,Yes,No internet service,No,No,Yes,Bank transfer,One year,26,65.17,1694.42,Yes,1,78,6054,Moved
5525-EXAY,Female,No,Yes,Yes,1,United States,California,New Aaron,96681,"13.058760, 55.002310",-65.634625,-162.42881,No,Yes,No,Yes,No,Yes,No,No internet service,No internet service,Yes,Mailed check,One year,3,43.98,131.94,No,0,50,6641,
0269-TUEV,Female,Yes,No,No,1,United States,California,Lake Natalie,85168,"69.899030, 112.180637",-77.1083305,-60.107429,No,No,Fiber optic,No,No,No,No,No,No internet service,No,Mailed check,Two year,6,53.04,318.24,No,0,88,5281,
5837-VNBS,Male,Yes,No,No,1,United States,California,Cohentown,54482,"-39.475827, 49.235677",80.2534845,-19.756189,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,No,Mailed check,Two year,36,97.2,3499.2,Yes,1,88,7680,
8551-OTDP,Female,No,Yes,No,1,United States,California,Lake Haydenmouth,86878,"-21.630993, 137.780575",85.216194,-30.922019,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,Yes,No,Credit card,Month-to-month,25,108.78,2719.5,Yes,1,28,5859,
9873-QTEG,Male,No,No,No,1,United States,California,Taylorberg,62029,"-74.591831, -82.088955",-74.6369885,96.280175,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,One year,58,62.84,3644.72,Yes,1,80,3174,Price too high
8792-PKIW,Female,Yes,No,Yes,1,United States,California,New Sergio,80352,"-11.2040805, -49.792661",-88.528224,-106.614876,Yes,No,DSL,Yes,No,No,No internet service,No,No,No,Electronic check,Two year,10,110.0,1100.0,Yes,1,2,2033,Moved
1634-RVKT,Female,No,No,No,1,United States,California,South Bryceside,08963,"-30.398753, 20.081546",13.668369,-117.719959,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,Yes,Mailed check,Month-to-month,44,111.91,4924.04,Yes,1,67,3952,Price too high
1078-MJHA,Male,No,No,Yes,1,United States,California,Jonesfurt,88537,"15.3313295, -167.055649",-58.231088,-70.254819,No,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Yes,Credit card,Month-to-month,64,106.76,6832.64,Yes,1,13,5038,Price too high
0619-PARX,Male,No,Yes,No,1,United States,California,Douglasburgh,74729,"-18.5873695, 155.177075",-79.504095,-96.524573,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,No,Electronic check,One year,12,49.07,588.84,No,0,79,2999,
0232-JNZD,Male,Yes,No,Yes,1,United States,California,Gomezside,56508,"-35.761179, 133.653285",-12.7661765,-91.466895,No,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,No,Bank transfer,Month-to-month,1,36.95,36.95,No,0,95,3862,
8680-ZLXN,Female,Yes,Yes,Yes,1,United States,California,Bradleymouth,37893,"0.444319, 35.395764",-89.3431375,-47.624598,No,No phone service,No,No,No,Yes,No,Yes,Yes,No,Credit card,One year,53,97.85,5186.05,Yes,1,30,7114,Moved
7758-TZSO,Female,No,No,Yes,1,United States,California,New Timothy,79427,"-89.313046, -141.873639",64.174833,139.459294,No,No,DSL,Yes,No,No,Yes,No internet service,Yes,No,Credit card,Two year,54,99.15,5354.1,No,0,30,2292,
